_id,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE_ID,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,X,Y,LONGITUDE,LATITUDE,OBJECTID,FTH_PRIORITY,FTH_ORGANIZATION,FTH_FAITH,FTH_DENOMINATION,FTH_GROUPING,FTH_PHONE,FTH_EXTENSION,FTH_FAX,FTH_CELL,FTH_HOME,FTH_SALUTATION,FTH_FIRST_NAME,FTH_LAST_NAME,FTH_POSITION,FTH_EMAIL,FTH_CONTACT,FTH_WEBSITE,FTH_FORUM,WARD_NAME,WARD_NUMBER,COMM_COUNCIL_NAME,COMM_COUNCIL_CODE,NEIGHBOURHOOD_NAME,geometry
455,2643133,40,Barbados Blvd,40 Barbados Blvd,M1J1L1,SCARBOROUGH,Toronto,,113001,2643131,40,,,,7279,,,,,445,7,Word Of Life Out Reach,Christian,,Evangelical,(416) 269-8803,,(416) 269-4115,,,Sister,Annie,Holness,Sister,wolwom@bellnet.ca,,,emailed/left message,Scarborough Southwest (20),20,SCARBOROUGH COMMUNITY COUNCIL,EA,Eglinton East (138),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2416747306665, 43.736238454535]]}"
456,9011636,1290,Danforth Rd,1290 Danforth Rd,M1J3L9,SCARBOROUGH,Toronto,St Davids Presbyterian Church,109001,9011634,1290,,,,7707,,,,,446,7,St Davids Presbyterian Church,Christian,Presbyterian,Mainstream,,,,,,Rev.,Ann,Blane,Minister,st.davids@bellnet.ca,,,emailed,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Eglinton East (138),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2457928559571, 43.7407666860068]]}"
457,361215,395,McCowan Rd,395 McCowan Rd,M1J1J1,SCARBOROUGH,Toronto,Church Of Jesus Christ,109001,14669068,395,,,,8454,,,,,447,7,Church Of Jesus Christ Of La,Christian,Latter Day,Other,(416) 439-4977,,,,,,,,,,,,left message,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Eglinton East (138),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2386074298315, 43.74125016382331]]}"
458,367206,24,Nelson St,24 Nelson St,M1J2V3,SCARBOROUGH,Toronto,,112001,110203,24,,,,4050,,,,,448,7,Scarborough Filipino 7Th Day,Christian,Seventh Day,Evangelical,(416) 439-4004,,,,,,,,,,,,,Scarborough Centre (21),21,SCARBOROUGH COMMUNITY COUNCIL,EA,Eglinton East (138),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2322013943506, 43.7467900792291]]}"
459,317972,14,Centre St,14 Centre St,M1J3B5,SCARBOROUGH,Toronto,,100001,110478,14,,,,7546,,,,,449,11,Hope Evangelical Lutheran Church,Christian,,Evangelical,,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Scarborough Village (139),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2214090799174, 43.7438017254949]]}"
460,11342932,85,Livingston Rd,85 Livingston Rd,M1E1K7,SCARBOROUGH,Toronto,Church Of The Holy Trinity,109001,11342929,85,,,,8348,,,,,452,,Church Of The Holy Trinity,Christian,,,,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Guildwood (140),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1983745690315, 43.7469677261414]]}"
461,365422,159,Morningside Ave,159 Morningside Ave,M1E3C8,SCARBOROUGH,Toronto,Gospel Hall,109001,108846,159,,,,4015,,,,,453,4,Gospel Hall,Christian,Pentecostal,Evangelical,(416) 281-0616,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1835694769273, 43.7629873143409]]}"
462,354582,4260,Lawrence Ave E,4260 Lawrence Ave E,M1E2S6,SCARBOROUGH,Toronto,Heron Park Baptist Church,109001,108088,4260,,,,3828,,,,,454,4,Heron Park Baptist Church,Christian,Baptist,Mainstream,(416) 284-1741,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.180496488868, 43.7702145279412]]}"
463,2216247,4698,Kingston Rd,4698 Kingston Rd,M1E2P9,SCARBOROUGH,Toronto,,109001,2216248,4698,,,,3786,,,,,455,4,Toronto Maha Vihara,Buddhist,Theravada,Theravada,,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1723632105827, 43.7786208084781]]}"
464,369392,62,Orchard Park Dr,62 Orchard Park Dr,M1E3T7,SCARBOROUGH,Toronto,West Hill United Church,109001,107954,62,,,,8617,,,,,456,4,West Hill United Church,Christian,United Church,Mainstream,416-282-8566,,416-282-2153,,,Ms.,Peggy,Hall,Administrator,westhill@westhill.net,,www.westhill.net,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1796046122168, 43.7741826150416]]}"
465,369392,62,Orchard Park Dr,62 Orchard Park Dr,M1E3T7,SCARBOROUGH,Toronto,West Hill United Church,109001,107954,62,,,,8617,,,,,457,4,West Hill United Church,Christian,United Church,Mainstream,416-282-8566,,416-282-2153,,,Rev.,Gretta,Vosper,Minister,gretta@westhill.net,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1796046122168, 43.7741826150416]]}"
466,2215215,4566-4568,Kingston Rd,4566-4568 Kingston Rd,M1E2P2,SCARBOROUGH,Toronto,,112001,14234615,4566,,4568,,3786,,,,,458,4,Victory Sanctuary Of Praise,Christian,Pentecostal,Evangelical,(416) 282-1101,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.184599631028, 43.7735234555038]]}"
467,369258,20,Old Kingston Rd,20 Old Kingston Rd,M1E3J5,SCARBOROUGH,Toronto,,109001,107568,20,,,,8613,,,,,459,4,Epiphany Lutheran Church,Christian,Lutheran,Mainstream,(416) 284-5922,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1837250671242, 43.7752905406148]]}"
468,369267,70,Old Kingston Rd,70 Old Kingston Rd,M1E3J5,SCARBOROUGH,Toronto,Melville Presbyterian Church,109001,107354,70,,,,8613,,,,,460,4,Melville Presbyterian Church,Christian,Presbyterian,Mainstream,(416) 283-3703,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1811679961773, 43.7767820835873]]}"
469,354571,4179,Lawrence Ave E,4179 Lawrence Ave E,M1E2S3,SCARBOROUGH,Toronto,St Martin De Porres Church,109001,20112786,4179,,,,3828,,,,,461,4,St Martin De Porros Church,Catholic,Roman,Mainstream,,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1875348100903, 43.7676953780935]]}"
470,354563,4130,Lawrence Ave E,4130 Lawrence Ave E,M1E2R8,SCARBOROUGH,Toronto,St Margarets Anglican Church,109001,108410,4130,,,,3828,,,,,462,4,St Margarets on the Pine Anglican Church,Christian,Anglican,Mainstream,(416) 284-4121,,,(416) 284-5633,,Rev.,Ron,Scott,Minister,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1926951401823, 43.7686278935022]]}"
471,375140,235,Poplar Rd,235 Poplar Rd,M1E1Z9,SCARBOROUGH,Toronto,Scarborough Seventh-Day,109001,108559,235,,,,8719,,,,,463,4,Scarborough Seventh-Day,Christian,Seventh Day,Evangelical,(416) 284-9475,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,West Hill (136),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1904549590136, 43.7654347317329]]}"
472,6453311,3837,Lawrence Ave E,3837 Lawrence Ave E,M1G1R2,SCARBOROUGH,Toronto,Faith Baptist Church,109001,6453313,3837,,,,3828,,,,,464,4,Faith  Reformed Baptist Chur,Christian,Reformed Baptist,Mainstream,,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2111081688974, 43.7623988317364]]}"
473,6453309,3817,Lawrence Ave E,3817 Lawrence Ave E,M1G1R2,SCARBOROUGH,Toronto,Trustees Of St Stephens,109001,6453313,3817,,,,3828,,,,,465,4,St Stephens Presbyterian Church,Christian,Presbyterian,Mainstream,(416) 431-0841,,,(416) 512-9088,,Rev.,Alexander,Wilson,Minister,ststephens@the-wire.com,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2123402681452, 43.7621224167023]]}"
474,369623,115,Orton Park Rd,115 Orton Park Rd,M1G3G9,SCARBOROUGH,Toronto,St Marks United Church,109001,108136,115,,,,8622,,,,,466,2,Living Faith Ministry,Christian,Pentecostal,Evangelical,4164398623,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Morningside (135),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2078419934878, 43.7702779871841]]}"
475,354466,3385,Lawrence Ave E,3385 Lawrence Ave E,M1H1A8,SCARBOROUGH,Toronto,Church Of The Master,109001,109328,3385,,,,3828,,,,,467,,Church Of The Master,Christian,,,,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.23335819399271, 43.75768138634]]}"
476,376317,700,Progress Ave,700 Progress Ave,M1H2Z7,SCARBOROUGH,Toronto,,113001,107416,700,,,,8740,,,,,469,,Bible Church Of God,Christian,,,,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2479108579576, 43.7782059906721]]}"
477,306047,1085,Bellamy Rd N,1085 Bellamy Rd N,M1H3C7,SCARBOROUGH,Toronto,,113001,107660,1085,,,,7313,,,,,470,,Christ Centred Fellowship,Christian,,,,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2413319703193, 43.775636879348205]]}"
478,6793426,1940,Ellesmere Rd,1940 Ellesmere Rd,M1H2V7,SCARBOROUGH,Toronto,,113001,6793422,1940,,,,7835,,,,,471,,Bethlehem Assemblies Church,Christian,,,4162899500,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2404989856175, 43.7759531730827]]}"
479,14076558,869,Progress Ave,869 Progress Ave,M1H2X6,SCARBOROUGH,Toronto,East Toronto Church Of God,109001,9345102,869,,,,8740,,,,,472,,East Scarborough Church Of G,Christian,,,4164387453,,,,,,,,,,,,,Scarborough-Guildwood (24),24,SCARBOROUGH COMMUNITY COUNCIL,EA,Woburn (137),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.237633386774, 43.7805640883668]]}"
480,2689185,50-192,Shorting Rd,50-192 Shorting Rd,M1S3S7,SCARBOROUGH,Toronto,,113001,2689186,50,,192,,8946,,,,,473,,Couples For Christ,Christian,,,,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2501372870908, 43.793778131665306]]}"
481,360130,1490,Markham Rd,1490 Markham Rd,M1B2V9,SCARBOROUGH,Toronto,Ukrainian Catholic Church,109001,106256,1490,,,,8429,,,,,474,,Ukrainian Catholic Church,Catholic,,,,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2382644690423, 43.788517956949]]}"
482,14190581,5780-5800,Sheppard Ave E,5780-5800 Sheppard Ave E,M1B5J7,SCARBOROUGH,Toronto,,107005,105492,5780,,5800,,6698,,,,,475,3,Malvern Chinese Free-Methodist Church,Christian,Free Methodist,Other,(416) 299-5234,,,,,Rev.,Felix,Chow,Minister,malvernchurch@rogers.com,Local,,emailed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2314097991862, 43.7956461899789]]}"
483,396327,10,Washburn Way,10 Washburn Way,M1B1H3,SCARBOROUGH,Toronto,Saint Barnabas Catholic Church,109001,105391,10,,,,9193,,,,,476,3,St Barnabas Catholic Church,Catholic,Roman,Mainstream,(416) 298-0989,,,,,,,,,,Local,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2283536390664, 43.7965411588652]]}"
484,4968483,2220,Markham Rd,2220 Markham Rd,M1B2W4,SCARBOROUGH,Toronto,,113001,4968480,2220,,,,8429,,,,,477,3,Lun Kwong Temple,Buddhist,Chinese,Mahayana,(416) 332-8802,,,,,,,,,,Local,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt North (129),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2440967861761, 43.8094778114764]]}"
485,14190591,5633-5639,Finch Ave E,5633-5639 Finch Ave E,M1B5L1,SCARBOROUGH,Toronto,,112001,14668414,5633,,5639,,5589,,,,,478,3,The Master's House Bible Fellowship,Christian,Pentecostal,Evangelical,(416) 609-3621,,,,,,,,,,Local,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2379794903682, 43.8134136163723]]}"
486,14190591,5633-5639,Finch Ave E,5633-5639 Finch Ave E,M1B5L1,SCARBOROUGH,Toronto,,112001,14668414,5633,,5639,,5589,,,,,479,3,The One Accord Apostolic Church,Christian,Pentecostal,Evangelical,(416) 335-1783,,,,,,,,,,Local,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2379794903682, 43.8134136163723]]}"
487,14190806,10,Sewell's Rd,10 Sewell's Rd,M1B3G5,SCARBOROUGH,Toronto,,109001,30013272,10,,,,8919,,,,,480,3,Church Of Nativity Anglican Church,Christian,Anglican,Mainstream,(416) 284-2728,,(416) 284-3984,(905) 231-1088,,Rev.,Don,Butler,Minister,nativity@connection.com,Local,,emailed/confirmed,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2177894185251, 43.8072429487809]]}"
488,12834066,1301,Neilson Rd,1301 Neilson Rd,M1B3C2,SCARBOROUGH,Toronto,Presbyterian Church In Canada,109001,12834067,1301,,,,8574,,,,,481,3,Malvern Presbyterian Church,Christian,Presbyterian,Mainstream,(416) 284-2632,,,(416) 287-6284,,Rev.,R. Wayne,Kleinsteuber,Minister,,Local,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2183637652839, 43.8070354318213]]}"
489,384411,25,Sewell's Rd,25 Sewell's Rd,M1B3H2,SCARBOROUGH,Toronto,Toronto United Church,109001,30013273,25,,,,8919,,,,,482,3,Malvern Emmanual United Church,Christian,United Church,Mainstream,(416) 530-0806,,,,,Rev.,Su Won,Hong,Minister,suwon@sympatico.ca,Local,,emailed/confirmed,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2158164260204, 43.8074155797496]]}"
490,2370105,1425,Morningside Ave,1425 Morningside Ave,M1B3J1,SCARBOROUGH,Toronto,,109001,20051471,1425,,,,4015,,,,,483,3,Kingdom Hall Of Jehovah's Witness,Christian,Jehovah's Witness,Evangelical,(416) 283-4228,,,,,,,,,,Local,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2030940973359, 43.8112309573406]]}"
491,2370092,1345,Morningside Ave,1345 Morningside Ave,M1B5K3,SCARBOROUGH,Toronto,,113001,2370044,1345,,,,4015,,,,,484,3,Rock Od Ages Tabernacle,Christian,Pentecostal,Evangelical,(416) 286-5450,,,,,Rev.,Donovan,Joseph,Pastor,,Local,,left message,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Rouge (131),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2009807114871, 43.8070658748644]]}"
492,385506,7601,Sheppard Ave E,7601 Sheppard Ave E,M1B2Y7,SCARBOROUGH,Toronto,Churchill Heights Baptist Church,109001,104861,7601,,,,6698,,,,,485,3,Churchhill Heights Church,Christian,,,,,,,,,,,,,Local,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2016457634823, 43.8010937632678]]}"
493,385505,6705,Sheppard Ave E,6705 Sheppard Ave E,M1B3C1,SCARBOROUGH,Toronto,Malvern Christian Assembly,109001,105132,6705,,,,6698,,,,,486,3,Malvern Christian Assembly,Christian,Other,Evangelical,(416) 284 4853,,,,,Rev.,Janette,Howes,Minister,ghowse@mcassembly.com,Local,,emailed,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2167267075206, 43.7978318942647]]}"
494,385505,6705,Sheppard Ave E,6705 Sheppard Ave E,M1B3C1,SCARBOROUGH,Toronto,Malvern Christian Assembly,109001,105132,6705,,,,6698,,,,,487,3,Malvern Christian Assembly,Christian,Other,Evangelical,(416) 284 4853,230,(416) 283-6355,,,Mr.,Mark,Goring,Youth Minister,mgoring@mcassembly.com,Local,,emailed/confirmed,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2167267075206, 43.7978318942647]]}"
495,385505,6705,Sheppard Ave E,6705 Sheppard Ave E,M1B3C1,SCARBOROUGH,Toronto,Malvern Christian Assembly,109001,105132,6705,,,,6698,,,,,488,3,Malvern Christian Tamil Assembly,Christian,Other,Evangelical,(416) 284 4853,,,,(905) 660-3868,Pastor,Sundar,,Minister,,Local,,left message,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Malvern (132),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2167267075206, 43.7978318942647]]}"
496,365793,525,Morrish Rd,525 Morrish Rd,M1C1G2,SCARBOROUGH,Toronto,St Anne Ukranian Church,109001,105962,525,,,,8538,,,,,489,,St Anne Ukranian Church,Catholic,,,4162849642,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Highland Creek (134),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1730315982495, 43.7908423944613]]}"
497,352480,6540,Kingston Rd,6540 Kingston Rd,M1C1L4,SCARBOROUGH,Toronto,United Church Of Canada,109001,105539,6540,,,,3786,,,,,490,,Centennial United Church,Christian,,,,,,,,,,,,,,,,Scarborough-Rouge Park (25),25,SCARBOROUGH COMMUNITY COUNCIL,EA,Highland Creek (134),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.1543295196896, 43.7943318793344]]}"
498,2370678,3471,Kennedy Rd,3471 Kennedy Rd,M1V4Y3,SCARBOROUGH,Toronto,,112001,20051319,3471,,,,8224,,,,,491,6,Hep Kwong Tien Dao Temple,Buddhist,Chinese,Mahayana,,,,,,,,,,,,,message,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3057084758854, 43.8214869447283]]}"
499,2370678,3471,Kennedy Rd,3471 Kennedy Rd,M1V4Y3,SCARBOROUGH,Toronto,,112001,20051319,3471,,,,8224,,,,,492,,Hep Kwong Tien Dao Temple,Buddhist,,,,,,,,,,,,,,,,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3057084758854, 43.8214869447283]]}"
500,2370680,3501,Kennedy Rd,3501 Kennedy Rd,M1V4Y3,SCARBOROUGH,Toronto,,109001,20050431,3501,,,,8224,,,,,493,6,Living Stone Assembly,Christian,Pentecostal,Evangelical,(416) 292-8196,,,,,,,,,,,,faxed/message,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.3059112565969, 43.8225832077132]]}"
501,2834515,44,Captains Way,44 Captains Way,M1V5G7,SCARBOROUGH,Toronto,,114001,20167884,44,,,,10228,,,,,494,3,Drikung Kagyu Office,Buddhist,Tibetan,Vajrayana,(416) 321-5663,,(416) 321-5170,,,Mr.,Tashi,Jamyanglaing,Lay Directors,dkoffice2001@aol.com,Local,,emailed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2935307346915, 43.8261702083052]]}"
502,7554004,265,Alton Towers Crcl,265 Alton Towers Crcl,M1V 4E7,SCARBOROUGH,Toronto,,109001,30021288,265,,,,9520,,,,,495,,Church Of The Prince Of Peac,Christian,,,4162919422,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.27855527901501, 43.82476254078]]}"
503,338837,410,Goldhawk Trl,410 Goldhawk Trl,M1V4E7,SCARBOROUGH,Toronto,St Johns Presbyterian Church,109001,103029,410,,,,7999,,,,,496,3,St. Michael the Archangel,Catholic,Roman,Mainstream,(416) 335-3489,,,(416) 299-9225,,Rev.,Jean-Martin,Mabozi,Minister,jean_martinmabozi@yahoo.ca,Local,,emailed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2789621713784, 43.8260364234588]]}"
504,338837,410,Goldhawk Trl,410 Goldhawk Trl,M1V4E7,SCARBOROUGH,Toronto,St Johns Presbyterian Church,109001,103029,410,,,,7999,,,,,497,3,St. John's Presbyterian Church,Christian,Presbyterian,Mainstream,(416) 299-6537,,(416) 299-1529,(905) 294-7828,,Rev.,Donna,Carter-Jackson,Minister,stjohns@rogers.com,Local,,emailed,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2789621713784, 43.8260364234588]]}"
505,7549893,400,Passmore Ave,400 Passmore Ave,M1V4B2,SCARBOROUGH,Toronto,,109001,14668442,400,,,,8661,,,,,498,,Armadale Free Methodist Chur,Christian,,,,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2581852857406, 43.8291985005401]]}"
506,363000,705,Middlefield Rd,705 Middlefield Rd,M1V5H5,SCARBOROUGH,Toronto,,113001,103509,705,,,,8494,,,,,499,,Vajrayana Buddnism,Buddhist,,,4163328701,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2605367808458, 43.8179741313649]]}"
507,4241928,60,Nugget Ave,60 Nugget Ave,M1S3A9,SCARBOROUGH,Toronto,,113001,4248848,60,,,,11074,,,,,500,,Church Of God Of Prophecy,Christian,,,4163351849,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2580185823146, 43.7933997242774]]}"
508,4248891,95,Nugget Ave,95 Nugget Ave,M1S3B1,SCARBOROUGH,Toronto,,113001,4248848,95,,,,11074,,,,,501,,Church Of God,Christian,,,4163213127,,,,,,,,,,,,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2561487358965, 43.79278456420621]]}"
509,337822,37,Glen Watford Dr,37 Glen Watford Dr,M1S2C2,SCARBOROUGH,Toronto,Agincourt Baptist Church,109001,106196,37,,,,7984,,,,,502,3,Agincourt Baptist Church,Christian,Baptist,Mainstream,(416) 291-0191,,(416) 291-0252,(416) 299-9079,,Ms.,Catherine,,,,Local,www.agincourtbc.net,,Scarborough North (23),23,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2770572062313, 43.7901952309301]]}"
510,7472037,2950,Midland Ave,2950 Midland Ave,M1S3K8,SCARBOROUGH,Toronto,,115001,7472038,2950,,,,8496,,,,,503,,Roman Catholic Episcopal,Catholic,,,4162986500,,,,,,,,,,,,,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Agincourt South-Malvern West (128),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2860968443137, 43.8021808924481]]}"
511,9468151,2885,Kennedy Rd,2885 Kennedy Rd,M1V1S8,SCARBOROUGH,Toronto,Agincourt Pentacostal Assembly,109001,9468017,2885,,,,8224,,,,,504,6,Agincourt Pentecostal Church,Christian,Pentecostal,Evangelical,(416) 291-9575,,,,,,,,,,,,left message,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,Milliken (130),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.2967260118044, 43.8025796616774]]}"
512,308647,2610,Birchmount Rd,2610 Birchmount Rd,M1W2P5,SCARBOROUGH,Toronto,The Scarborough Chinese Baptist,109001,20050262,2610,,,,7365,,,,,505,6,The Scarborough Chinese Baptist Church,Christian,Baptist,Mainstream,(416) 297-8011,,,,,,Rita,,,info@scbc.com,Local,,emailed,Scarborough-Agincourt (22),22,SCARBOROUGH COMMUNITY COUNCIL,EA,L'Amoureaux (117),"{""type"": ""MultiPoint"", ""coordinates"": [[-79.303023841729, 43.7907604262273]]}"
